0.6797990202903748	0.7232208251953125	0.9399605163565204	0.13725080851739152	0.27689649742217015
0.37074756622314453	0.4028472900390625	0.9203178856861483	0.0012157337359841752	0.2523159086367711
0.0	0.0	0.0	0.0	1.0
0.5911104679107666	0.59698486328125	0.990159892265617	0.0012630596495700193	0.25105042286781987
0.6694013476371765	0.67022705078125	0.9987680247415991	-0.07604331737023128	0.3132613865426708
0.0	0.0	0.0	0.0	1.0
0.00920263770967722	0.013275146484375	0.6932230631510417	0.8192476928795598	0.8146115216445267
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.4380742907524109	0.4479522705078125	0.9779485887096774	2.0409087921942585e-07	0.2514966434892326
0.29361259937286377	0.5483551025390625	0.5354424496340818	-0.0027725323700639993	0.250806405128083
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.5607609152793884	0.572998046875	0.9786436766017789	-0.004088007162409637	0.25170491172096016
0.0	0.0	0.0	0.0	1.0
0.6613990664482117	0.73040771484375	0.9055203730832707	-0.008656383784521786	0.25248428162787445
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.49596279859542847	0.4960174560546875	0.9998898073876396	-0.0007960701248366308	0.2515740947668401
0.6655595302581787	0.68756103515625	0.9680006519085663	1.0478016047663688e-05	0.2523927475617387
0.0	0.0	0.0	0.0	1.0
0.18387667834758759	0.2177734375	0.8443485140265905	0.01235964571419773	0.25214883097390955
0.45195314288139343	0.477752685546875	0.9459981211074736	-0.00027286459223195786	0.25159992945782234
0.6217862367630005	0.6316375732421875	0.9844034983089746	-0.0007248959483857213	0.25175303710816826
0.25387734174728394	0.277679443359375	0.9142820897213979	-0.0003911390339617149	0.24934537775026805
0.5761240720748901	0.5799560546875	0.9933926328009892	-0.0025587232786088787	0.2517112363312038
0.49117252230644226	0.525115966796875	0.9353600982703261	-0.007167580394775443	0.3205562702296206
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.33410829305648804	0.41375732421875	0.8074981964061808	0.0	0.3487592832617536
0.39359796047210693	0.4889984130859375	0.8049064167472775	-0.09606392267832194	0.3259687961596392
0.28585803508758545	0.3203125	0.8924348412490473	0.0	0.25177417166018284
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.44182288646698	0.4492950439453125	0.9833691522329767	-0.008670623555323278	0.2503851564757322
0.8048266768455505	1.0	0.8048266768455505	0.0	0.25147351488655
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.2863394618034363	0.3037261962890625	0.942755235807586	0.46466595711596576	0.387732570629619
0.0	0.0	0.0	0.0	1.0
0.6094009876251221	0.7581787109375	0.8037695847085815	0.0	0.26889934222010015
0.0	0.0	0.0	0.0	1.0
0.3499605059623718	0.36602783203125	0.9561035400512756	0.0	0.3779730635429085
0.0	0.0	0.0	0.0	1.0
0.4102957546710968	0.4459228515625	0.920104796678244	0.0	0.32915506031720393
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.5871779322624207	0.63751220703125	0.9210457867101484	0.0	0.3337576678549863
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
0.31777364015579224	0.3282928466796875	0.9679578564373693	0.016792160044806603	0.2516991006007929
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.0
